parameter,mean,median,mode,hpd_min,hpd_max,mutant,repressors,operator,IPTGuM,class
fc_sigma_wt,0.09042246671389449,0.0844948043936262,0.07562924851676547,0.048053870803518486,0.14738083681169042,Q294V,260.0,O3,0.0,IND
fc_sigma_mut,0.1313484971007538,0.12433295975298476,0.11463004708620322,0.07726574611447017,0.2078100403349543,Q294V,260.0,O3,0.0,IND
lp__,27.61777081063193,28.040801070661992,29.89049129563316,24.47120941276105,29.876328482589617,Q294V,260.0,O3,0.0,IND
bohr_wt,0.5047106102105529,0.5020306502411875,0.5136095626199763,0.22789327049385172,0.8074288305078359,Q294V,260.0,O3,0.0,IND
bohr_mut,1.244757440569349,1.2146465918245453,1.2221762278854582,0.7382287072835289,1.7911941736624135,Q294V,260.0,O3,0.0,IND
delta_bohr,-0.7400468303587941,-0.717024707576601,-0.708566665265482,-1.347734186751215,-0.16292438777590856,Q294V,260.0,O3,0.0,IND
chain,2.5,2.5,2.0,1,4,Q294V,260.0,O3,0.1,IND
chain_idx,500.5,500.5,597.0,1,951,Q294V,260.0,O3,0.1,IND
warmup,0.0,0.0,0.0,0,0,Q294V,260.0,O3,0.1,IND
divergent__,0.0,0.0,0.0,0,0,Q294V,260.0,O3,0.1,IND
energy__,-23.390569287093385,-23.69301830466853,-25.66965663418406,-26.585419874138097,-19.08741256514145,Q294V,260.0,O3,0.1,IND
treedepth__,2.61725,3.0,3.0,2,3,Q294V,260.0,O3,0.1,IND
accept_stat__,0.9204693138415441,0.9554542200781713,0.9687746371761026,0.7228371383860802,1.0,Q294V,260.0,O3,0.1,IND
stepsize__,0.5370255620166888,0.5440695801419181,0.5351925043631028,0.48268193337278825,0.5772811544102004,Q294V,260.0,O3,0.1,IND
n_leapfrog__,6.1125,7.0,7.0,3,7,Q294V,260.0,O3,0.1,IND
fc_mu_wt,0.6047339329724646,0.604447712692144,0.6034743208788131,0.5548603389241697,0.6540088539667349,Q294V,260.0,O3,0.1,IND
log_fc_sigma_wt,-2.728995675706811,-2.7535057365702653,-2.894950401221974,-3.2584882051932635,-2.146918825273934,Q294V,260.0,O3,0.1,IND
fc_mu_mut,0.6684624786949893,0.669179347304854,0.6596837266691065,0.5393832886711956,0.808066460569907,Q294V,260.0,O3,0.1,IND
log_fc_sigma_mut,-1.5838409108334575,-1.6018513435265955,-1.741217404860402,-2.0487986630748383,-1.0941568296644677,Q294V,260.0,O3,0.1,IND
fc_sigma_wt,0.06830534956100437,0.06370413936917652,0.05530176792678211,0.03604667053008209,0.11189138402684658,Q294V,260.0,O3,0.1,IND
fc_sigma_mut,0.21194036003639455,0.2015230839759212,0.17530685124258386,0.12120021774854961,0.32482318393287263,Q294V,260.0,O3,0.1,IND
lp__,25.37298687010639,25.704135610029788,27.58250659192251,22.419736938196312,27.537092164682093,Q294V,260.0,O3,0.1,IND
bohr_wt,0.4263715719581707,0.4240321854749456,0.41996268583716556,0.22032836245991788,0.6367077043099204,Q294V,260.0,O3,0.1,IND
bohr_mut,0.7180294661072657,0.7044757130991428,0.6618851172431663,0.10585466232883732,1.366617745589238,Q294V,260.0,O3,0.1,IND
delta_bohr,-0.2916578941490926,-0.27897854343819906,-0.24192243140600078,-0.9657001690774876,0.3613694167057657,Q294V,260.0,O3,0.1,IND
chain,2.5,2.5,3.0,1,4,Q294V,260.0,O3,5.0,IND
chain_idx,500.5,500.5,931.0,1,951,Q294V,260.0,O3,5.0,IND
warmup,0.0,0.0,0.0,0,0,Q294V,260.0,O3,5.0,IND
divergent__,0.0,0.0,0.0,0,0,Q294V,260.0,O3,5.0,IND
energy__,-20.861385639585954,-21.176074189921472,-23.841307578768838,-24.500470417892537,-16.853758746643546,Q294V,260.0,O3,5.0,IND
treedepth__,2.59825,3.0,2.0,2,3,Q294V,260.0,O3,5.0,IND
accept_stat__,0.9103591619377381,0.9511529426657656,0.9094662398086407,0.6945690986683625,1.0,Q294V,260.0,O3,5.0,IND
stepsize__,0.5919503287295927,0.5953586345219671,0.6669624743649529,0.5101215715093672,0.6669624743649529,Q294V,260.0,O3,5.0,IND
n_leapfrog__,6.1165,7.0,3.0,3,7,Q294V,260.0,O3,5.0,IND
fc_mu_wt,0.817592870706958,0.8176107189475543,0.820355749595543,0.75326070126898,0.8811234148899663,Q294V,260.0,O3,5.0,IND
log_fc_sigma_wt,-2.516532858125803,-2.5427794898138085,-2.6337514784314724,-3.0428852979597574,-1.9224907719213051,Q294V,260.0,O3,5.0,IND
fc_mu_mut,0.7054853778740405,0.7056607504359076,0.7039494583091145,0.5583692129038021,0.8463908030744646,Q294V,260.0,O3,5.0,IND
log_fc_sigma_mut,-1.557474272979636,-1.572644929728237,-1.6323141852281282,-2.038049606335492,-1.082764150522467,Q294V,260.0,O3,5.0,IND
fc_sigma_wt,0.0844850503088895,0.0786474961300461,0.07180856801002428,0.047057454507204756,0.14500770843226404,Q294V,260.0,O3,5.0,IND
fc_sigma_mut,0.21780518168018978,0.20749564539627396,0.19547668104207547,0.12422804025349413,0.3313805479283338,Q294V,260.0,O3,5.0,IND
lp__,22.87898666994578,23.25936748251572,25.120642865258816,19.620551425447367,25.101723777594444,Q294V,260.0,O3,5.0,IND
bohr_wt,1.5157925150000955,1.5002430200192363,1.5187595785276087,1.069766914240094,1.945639960628546,Q294V,260.0,O3,5.0,IND
bohr_mut,0.9004651060522787,0.8744015941181937,0.8661763727024965,0.1614417475409103,1.6021217961709417,Q294V,260.0,O3,5.0,IND
delta_bohr,0.6153274089478139,0.6336112409544308,0.6525832058251122,-0.23686410603582742,1.4341734421259682,Q294V,260.0,O3,5.0,IND
chain,2.5,2.5,3.0,1,4,Q294V,260.0,O3,10.0,IND
chain_idx,500.5,500.5,394.0,1,951,Q294V,260.0,O3,10.0,IND
warmup,0.0,0.0,0.0,0,0,Q294V,260.0,O3,10.0,IND
divergent__,0.0,0.0,0.0,0,0,Q294V,260.0,O3,10.0,IND
energy__,-13.06537147488136,-13.410010302927361,-11.932465745857282,-16.725137960652603,-8.8528334397656,Q294V,260.0,O3,10.0,IND
treedepth__,2.8,3.0,2.0,2,3,Q294V,260.0,O3,10.0,IND
accept_stat__,0.9357891861245021,0.970336970470884,0.8895872524276519,0.7715156836085779,1.0,Q294V,260.0,O3,10.0,IND
stepsize__,0.45448110515503487,0.44997183767295146,0.49170285256663654,0.3945996982980661,0.5233810469760053,Q294V,260.0,O3,10.0,IND
n_leapfrog__,7.1135,7.0,7.0,3,15,Q294V,260.0,O3,10.0,IND
fc_mu_wt,0.905375394380677,0.9107008284723024,0.8968713485493184,0.8089217244943234,0.999914996122485,Q294V,260.0,O3,10.0,IND
log_fc_sigma_wt,-1.7604569862229036,-1.7901299405597573,-1.87019882584318,-2.2900904996525604,-1.217219710282568,Q294V,260.0,O3,10.0,IND
fc_mu_mut,0.6472854650354595,0.6471475316581002,0.6395017625459617,0.49320845044152073,0.8269429561183984,Q294V,260.0,O3,10.0,IND
log_fc_sigma_mut,-1.4359635722120547,-1.457714861298585,-1.511572091247613,-1.8853952412391746,-0.8940018922179032,Q294V,260.0,O3,10.0,IND
fc_sigma_wt,0.17962015529503753,0.16693847617868648,0.15409302109430154,0.09430844824985508,0.2856093231407862,Q294V,260.0,O3,10.0,IND
fc_sigma_mut,0.24604097201197914,0.2327675737343857,0.22056296015981097,0.13483348353970961,0.3800896537991486,Q294V,260.0,O3,10.0,IND
lp__,15.083883499139795,15.48317742203082,17.4624184900239,11.785604098240212,17.42670509353334,Q294V,260.0,O3,10.0,IND
bohr_wt,2.4955413920114893,2.3222222341482253,2.1629351756011967,0.9925540620216488,4.302886194915203,Q294V,260.0,O3,10.0,IND
bohr_mut,0.6287214882841221,0.6065242621865894,0.5732023096038302,-0.15504024489863755,1.3772628892480252,Q294V,260.0,O3,10.0,IND
delta_bohr,1.8668199037273696,1.7182330134599102,1.5897328659973664,0.15611748599387953,3.8605039447733724,Q294V,260.0,O3,10.0,IND
chain,2.5,2.5,1.0,1,4,Q294V,260.0,O3,25.0,IND
chain_idx,500.5,500.5,1000.0,1,951,Q294V,260.0,O3,25.0,IND
warmup,0.0,0.0,0.0,0,0,Q294V,260.0,O3,25.0,IND
divergent__,0.0,0.0,0.0,0,0,Q294V,260.0,O3,25.0,IND
energy__,-19.18991958948661,-19.550158701034483,-19.284766582518472,-22.771174509802933,-14.913341731317296,Q294V,260.0,O3,25.0,IND
treedepth__,2.703,3.0,3.0,2,3,Q294V,260.0,O3,25.0,IND
accept_stat__,0.9093275700749902,0.9580275030271594,0.8060283174469147,0.6543514957286591,1.0,Q294V,260.0,O3,25.0,IND
stepsize__,0.47278907647673235,0.46795259754440816,0.4551972300128675,0.4322730798121935,0.5229780310060422,Q294V,260.0,O3,25.0,IND
n_leapfrog__,6.6005,7.0,7.0,3,7,Q294V,260.0,O3,25.0,IND
fc_mu_wt,0.9346599215540633,0.9357621682705826,0.9302949473120475,0.8848944199183035,0.9932967541372619,Q294V,260.0,O3,25.0,IND
log_fc_sigma_wt,-2.5718375795516537,-2.600457274619343,-2.7178586790514565,-3.11719169315809,-2.0157698096360486,Q294V,260.0,O3,25.0,IND
fc_mu_mut,0.7433824508626854,0.7428055047578301,0.7348517900064502,0.5847086860450903,0.8841943040956274,Q294V,260.0,O3,25.0,IND
log_fc_sigma_mut,-1.4540340052922398,-1.4756615520536047,-1.5361241616924775,-1.8977994886506502,-0.9309504135258198,Q294V,260.0,O3,25.0,IND
fc_sigma_wt,0.079911267321925,0.07423962451481911,0.06601596455217958,0.04122544098716624,0.1290472308830981,Q294V,260.0,O3,25.0,IND
fc_sigma_mut,0.24120960333796557,0.22862742812767822,0.21521362022423757,0.14057156222276798,0.3725272988452754,Q294V,260.0,O3,25.0,IND
lp__,21.203255447049404,21.572187118754833,23.541321144716836,17.930002776762418,23.48240462955392,Q294V,260.0,O3,25.0,IND
bohr_wt,2.7818516140686955,2.6787690373326494,2.5912288764387243,1.8071506671182305,3.9295605567354976,Q294V,260.0,O3,25.0,IND
bohr_mut,1.1098018905342923,1.0606016609169833,1.0193798799894649,0.28970926974980155,1.9778638140851943,Q294V,260.0,O3,25.0,IND
delta_bohr,1.6720497235344007,1.629660139151181,1.5718489964492595,0.2892353234257228,3.2489641352157843,Q294V,260.0,O3,25.0,IND
chain,2.5,2.5,3.0,1,4,Q294V,260.0,O3,50.0,IND
chain_idx,500.5,500.5,151.0,1,951,Q294V,260.0,O3,50.0,IND
warmup,0.0,0.0,0.0,0,0,Q294V,260.0,O3,50.0,IND
divergent__,0.0,0.0,0.0,0,0,Q294V,260.0,O3,50.0,IND
energy__,-18.171157359799945,-18.462794856026996,-21.00979530177966,-21.687415155485,-14.173572998082875,Q294V,260.0,O3,50.0,IND
treedepth__,2.85425,3.0,3.0,2,4,Q294V,260.0,O3,50.0,IND
accept_stat__,0.9293396222737883,0.9707107849192136,0.9742552369172242,0.7076528468837571,1.0,Q294V,260.0,O3,50.0,IND
stepsize__,0.383942397222832,0.39714814618984584,0.32241507857080215,0.32241507857080215,0.41905821794087844,Q294V,260.0,O3,50.0,IND
n_leapfrog__,7.8475,7.0,15.0,3,15,Q294V,260.0,O3,50.0,IND
fc_mu_wt,0.9634087578425085,0.9677029987322473,0.9542688118399003,0.9157668279302715,0.9999979333133657,Q294V,260.0,O3,50.0,IND
log_fc_sigma_wt,-2.431468565557769,-2.4593902387081092,-2.536188474882476,-2.9825398030592565,-1.8530869209991159,Q294V,260.0,O3,50.0,IND
fc_mu_mut,0.8342577536969829,0.8378564685755354,0.8164908599470047,0.7060210891751999,0.9557801459499065,Q294V,260.0,O3,50.0,IND
log_fc_sigma_mut,-1.5731645809213388,-1.6017689279193257,-1.6301633543089276,-2.05314626401951,-1.0508301149417356,Q294V,260.0,O3,50.0,IND
fc_sigma_wt,0.09204418575186239,0.08548706279956592,0.07916757465757542,0.04766201087220114,0.15013182850132423,Q294V,260.0,O3,50.0,IND
fc_sigma_mut,0.21448857476239727,0.20153969339540545,0.19589757080074116,0.11732661294087385,0.3311957226381404,Q294V,260.0,O3,50.0,IND
lp__,20.173618910395188,20.519778965867268,22.52990403100099,16.979746917035527,22.47565906644116,Q294V,260.0,O3,50.0,IND
bohr_wt,3.613367736877647,3.3999508371130274,3.0381648857714194,1.9377891527000872,5.8071850231691,Q294V,260.0,O3,50.0,IND
bohr_mut,1.704729512935722,1.6423648759365814,1.4927512423544311,0.7434511761531293,2.8403190976361374,Q294V,260.0,O3,50.0,IND
delta_bohr,1.9086382239419402,1.750578063199277,1.5454136434169883,-0.2138926305645903,4.32025046274306,Q294V,260.0,O3,50.0,IND
chain,2.5,2.5,2.0,1,4,Q294V,260.0,O3,75.0,IND
chain_idx,500.5,500.5,914.0,1,951,Q294V,260.0,O3,75.0,IND
warmup,0.0,0.0,0.0,0,0,Q294V,260.0,O3,75.0,IND
divergent__,0.0,0.0,0.0,0,0,Q294V,260.0,O3,75.0,IND
energy__,-21.558865527237693,-21.866213264869756,-20.423003194324956,-24.856053583323842,-17.209851837346875,Q294V,260.0,O3,75.0,IND
treedepth__,2.7915,3.0,3.0,2,3,Q294V,260.0,O3,75.0,IND
accept_stat__,0.90912939758087,0.9652296771527102,0.8076420353505949,0.5867906778114732,1.0,Q294V,260.0,O3,75.0,IND
stepsize__,0.4264992079144545,0.40901955330047757,0.38935494646137014,0.36997625966145553,0.5179814653955497,Q294V,260.0,O3,75.0,IND
n_leapfrog__,7.3975,7.0,7.0,3,15,Q294V,260.0,O3,75.0,IND
fc_mu_wt,0.9829574788334519,0.9860105361021911,0.9801667716804282,0.95631889238384,0.9999911378732406,Q294V,260.0,O3,75.0,IND
log_fc_sigma_wt,-2.9017023870252707,-2.927211839343789,-2.943626005726626,-3.408018851862981,-2.301595288681626,Q294V,260.0,O3,75.0,IND
fc_mu_mut,0.8846485862809979,0.8882406674490382,0.8716970004657907,0.7823058265745274,0.9904930455332194,Q294V,260.0,O3,75.0,IND
log_fc_sigma_mut,-1.6686260053927022,-1.6861053376834092,-1.7621112508786496,-2.0892729587325816,-1.15482595312605,Q294V,260.0,O3,75.0,IND
fc_sigma_wt,0.057416408482937414,0.053546130177261494,0.05267438442064696,0.030720337061026587,0.09560648787023739,Q294V,260.0,O3,75.0,IND
fc_sigma_mut,0.19420117765167016,0.18523956655677626,0.17168201711812806,0.11281243920968725,0.29541171412291223,Q294V,260.0,O3,75.0,IND
lp__,23.519886467699852,23.898521245908732,25.788553140794242,20.294101525897347,25.713458422150936,Q294V,260.0,O3,75.0,IND
bohr_wt,4.495850854927221,4.255362907588839,3.9003640033126246,2.7422766130236265,7.045347661262445,Q294V,260.0,O3,75.0,IND
bohr_mut,2.1849255410633845,2.0728949927530538,1.9160472365803374,1.0527971578446222,3.655442388327694,Q294V,260.0,O3,75.0,IND
delta_bohr,2.310925313863835,2.173866089068362,1.9843167667322872,-0.03490482410578721,5.265405933169168,Q294V,260.0,O3,75.0,IND
chain,2.5,2.5,4.0,1,4,Q294V,260.0,O3,100.0,IND
chain_idx,500.5,500.5,465.0,1,951,Q294V,260.0,O3,100.0,IND
warmup,0.0,0.0,0.0,0,0,Q294V,260.0,O3,100.0,IND
divergent__,0.0,0.0,0.0,0,0,Q294V,260.0,O3,100.0,IND
energy__,-21.624712035478925,-21.9713652358419,-24.531526711038058,-25.148924826004937,-17.290475165682537,Q294V,260.0,O3,100.0,IND
treedepth__,2.8615,3.0,3.0,2,4,Q294V,260.0,O3,100.0,IND
accept_stat__,0.9093937761807727,0.9663971927909155,0.9650745577657596,0.5898609417631875,1.0,Q294V,260.0,O3,100.0,IND
stepsize__,0.39167329814929885,0.374872173071752,0.3541653964871362,0.325755738850889,0.49119310760280066,Q294V,260.0,O3,100.0,IND
n_leapfrog__,8.0245,7.0,7.0,3,15,Q294V,260.0,O3,100.0,IND
fc_mu_wt,0.9730793627949955,0.9765276234132904,0.9701887323813136,0.9367820005558801,0.9997483478383257,Q294V,260.0,O3,100.0,IND
log_fc_sigma_wt,-2.725487766507125,-2.7512668126692286,-2.837580648842495,-3.263972819428521,-2.149870801228412,Q294V,260.0,O3,100.0,IND
fc_mu_mut,0.9278557893755375,0.9335145521249981,0.9247673170022946,0.8480832151666895,0.9999574035867423,Q294V,260.0,O3,100.0,IND
log_fc_sigma_mut,-1.8208742470863923,-1.8401324858313666,-1.9322648779750768,-2.3061522495951463,-1.3346406104820767,Q294V,260.0,O3,100.0,IND
fc_sigma_wt,0.06859073889725333,0.06384692785674903,0.058567189295366154,0.03595886554925736,0.11253281917524453,Q294V,260.0,O3,100.0,IND
fc_sigma_mut,0.16716568389344552,0.15879638710486538,0.14481982752620026,0.09337510780353585,0.25345030795428375,Q294V,260.0,O3,100.0,IND
lp__,23.660380683843574,24.006118305619232,26.03860868462073,20.42962969322549,26.00230917987712,Q294V,260.0,O3,100.0,IND
bohr_wt,3.9036728456347722,3.728178879657844,3.482604191980369,2.3355689932096495,5.909816538031936,Q294V,260.0,O3,100.0,IND
bohr_mut,2.8312835529964517,2.6419738767423384,2.508956405812383,1.375031412052963,4.855643394900665,Q294V,260.0,O3,100.0,IND
delta_bohr,1.0723892926383165,1.0780165439439433,0.973647786167986,-1.715984361917847,3.732613744631838,Q294V,260.0,O3,100.0,IND
chain,2.5,2.5,4.0,1,4,Q294V,260.0,O3,250.0,IND
chain_idx,500.5,500.5,65.0,1,951,Q294V,260.0,O3,250.0,IND
warmup,0.0,0.0,0.0,0,0,Q294V,260.0,O3,250.0,IND
divergent__,0.0,0.0,0.0,0,0,Q294V,260.0,O3,250.0,IND
energy__,-20.89201569574808,-21.178563977730725,-22.972408257265222,-24.259332387200836,-16.618323277596673,Q294V,260.0,O3,250.0,IND
treedepth__,2.79975,3.0,2.0,2,4,Q294V,260.0,O3,250.0,IND
accept_stat__,0.8861099244327933,0.9582912079190322,0.35528252013155276,0.44573556514978174,1.0,Q294V,260.0,O3,250.0,IND
stepsize__,0.4101187371002729,0.40143938298486503,0.43139393299900436,0.34260343776150115,0.4949927446698172,Q294V,260.0,O3,250.0,IND
n_leapfrog__,7.8495,7.0,3.0,3,15,Q294V,260.0,O3,250.0,IND
fc_mu_wt,0.9800328453264202,0.9843455563452668,0.9770990183875399,0.9476924610587345,0.9999969500210272,Q294V,260.0,O3,250.0,IND
log_fc_sigma_wt,-2.6162475973711725,-2.643757463997331,-2.6615558339958554,-3.1433259553535513,-2.0376695348418106,Q294V,260.0,O3,250.0,IND
fc_mu_mut,0.9034745753149108,0.9058783779043129,0.8827805839984795,0.8210266479492242,0.9996267758515542,Q294V,260.0,O3,250.0,IND
log_fc_sigma_mut,-1.8297098877171718,-1.8470276841140292,-1.875967576850765,-2.2622050328272065,-1.3355839506791454,Q294V,260.0,O3,250.0,IND
fc_sigma_wt,0.07644076553217925,0.0710936353148076,0.06983947853843941,0.041366057096250824,0.12573319760780444,Q294V,260.0,O3,250.0,IND
fc_sigma_mut,0.16530307014388237,0.1577052248190769,0.15320665589175275,0.09554774832385335,0.24862945159774186,Q294V,260.0,O3,250.0,IND
lp__,22.878661725237333,23.23484016312241,25.152478586730698,19.679648318395014,25.062002776718543,Q294V,260.0,O3,250.0,IND
bohr_wt,4.388053481758236,4.141222236087005,3.753408221517137,2.331010980867328,6.978826651146337,Q294V,260.0,O3,250.0,IND
bohr_mut,2.4072623787516125,2.2643172623559344,2.019029151518572,1.2773551675387778,3.9421025468995627,Q294V,260.0,O3,250.0,IND
delta_bohr,1.9807911030066052,1.8359585212652352,1.7343790699985648,-0.684932181128501,5.484247306926086,Q294V,260.0,O3,250.0,IND
chain,2.5,2.5,2.0,1,4,Q294V,260.0,O3,500.0,IND
chain_idx,500.5,500.5,984.0,1,951,Q294V,260.0,O3,500.0,IND
warmup,0.0,0.0,0.0,0,0,Q294V,260.0,O3,500.0,IND
divergent__,0.0,0.0,0.0,0,0,Q294V,260.0,O3,500.0,IND
energy__,-20.1069443714223,-20.52727154240644,-21.78311426546383,-23.591851839600672,-15.720170531807783,Q294V,260.0,O3,500.0,IND
treedepth__,2.7945,3.0,3.0,2,3,Q294V,260.0,O3,500.0,IND
accept_stat__,0.9134573843375027,0.964131312263909,1.0,0.6408568010191885,1.0,Q294V,260.0,O3,500.0,IND
stepsize__,0.4310383517253995,0.427446565765319,0.39477476142388696,0.39477476142388696,0.47448551394709954,Q294V,260.0,O3,500.0,IND
n_leapfrog__,7.36,7.0,7.0,3,15,Q294V,260.0,O3,500.0,IND
fc_mu_wt,0.9834809991473911,0.9872654396738221,0.9816909256382035,0.9548399659599521,0.9999921678991865,Q294V,260.0,O3,500.0,IND
log_fc_sigma_wt,-2.762099534355351,-2.7894131759182947,-2.8268164968531453,-3.287977945638686,-2.1271632380347336,Q294V,260.0,O3,500.0,IND
fc_mu_mut,0.9079367626835857,0.9139974179534462,0.9027288124920742,0.8133844104977852,0.9977602933775443,Q294V,260.0,O3,500.0,IND
log_fc_sigma_mut,-1.6587390299333478,-1.6794925198110793,-1.6965300030829658,-2.1043356523007963,-1.1742814707377314,Q294V,260.0,O3,500.0,IND
fc_sigma_wt,0.06626422007635113,0.061457269139612816,0.05920102063094861,0.03268520015841318,0.10998082691856093,Q294V,260.0,O3,500.0,IND
fc_sigma_mut,0.1963422615776869,0.186468581610928,0.18331853642630444,0.11556735956557651,0.3002964811079456,Q294V,260.0,O3,500.0,IND
lp__,22.085018163703552,22.44793574674442,24.36251940591303,18.83688078601657,24.336586428919517,Q294V,260.0,O3,500.0,IND
bohr_wt,4.580760420298462,4.350619356289419,3.9818797154266607,2.6246213213759058,7.05240061668527,Q294V,260.0,O3,500.0,IND
bohr_mut,2.525328100862324,2.3634506106372033,2.2279193647459183,1.210879109652967,4.460934682600472,Q294V,260.0,O3,500.0,IND
delta_bohr,2.055432319436126,1.9780458458317252,1.7539603506807424,-0.8292729487854213,5.24254291055769,Q294V,260.0,O3,500.0,IND
chain,2.5,2.5,1.0,1,4,Q294V,260.0,O3,1000.0,IND
chain_idx,500.5,500.5,717.0,1,951,Q294V,260.0,O3,1000.0,IND
warmup,0.0,0.0,0.0,0,0,Q294V,260.0,O3,1000.0,IND
divergent__,0.0,0.0,0.0,0,0,Q294V,260.0,O3,1000.0,IND
energy__,-14.148851444411186,-14.485926201478785,-16.240168456599424,-17.851073302488302,-9.924064829639457,Q294V,260.0,O3,1000.0,IND
treedepth__,2.885,3.0,3.0,2,4,Q294V,260.0,O3,1000.0,IND
accept_stat__,0.9309688387097347,0.9723930975704792,1.0,0.7190462102864714,1.0,Q294V,260.0,O3,1000.0,IND
stepsize__,0.3924569490012661,0.3827123457400212,0.38666935531477864,0.3765442924831083,0.42785881204197085,Q294V,260.0,O3,1000.0,IND
n_leapfrog__,8.172,7.0,7.0,3,15,Q294V,260.0,O3,1000.0,IND
fc_mu_wt,0.9519546168860786,0.9585733137158704,0.9402507500375433,0.8872002362295307,0.9998615285491953,Q294V,260.0,O3,1000.0,IND
log_fc_sigma_wt,-2.1452667927301845,-2.168536588480997,-2.249452867669842,-2.714390684952893,-1.6057966601594251,Q294V,260.0,O3,1000.0,IND
fc_mu_mut,0.9224813614144729,0.9334825171000461,0.9164802554421523,0.8168041925367914,0.9999861704041677,Q294V,260.0,O3,1000.0,IND
log_fc_sigma_mut,-1.4598566741504304,-1.478474579712529,-1.466011103159585,-1.9163186698770587,-0.9829871434771618,Q294V,260.0,O3,1000.0,IND
fc_sigma_wt,0.122033007801502,0.11434482809206646,0.10545690766390176,0.06544634665102171,0.19944412751963042,Q294V,260.0,O3,1000.0,IND
fc_sigma_mut,0.23983917921922762,0.22798519827765323,0.23084446586917204,0.13960773120525227,0.3632624940645644,Q294V,260.0,O3,1000.0,IND
lp__,16.158369617294497,16.53894189558354,18.468606547630834,12.932188645937483,18.38316463769202,Q294V,260.0,O3,1000.0,IND
bohr_wt,3.313978574403547,3.14152105445768,2.755989957247017,1.6927268154684652,5.4398346428842075,Q294V,260.0,O3,1000.0,IND
bohr_mut,2.8472469591193117,2.6414576803984824,2.3954574579382935,1.0573506532456551,5.048830294551207,Q294V,260.0,O3,1000.0,IND
delta_bohr,0.4667316152842396,0.5164235123717759,0.36053249930872333,-2.428966425264247,3.710607401139589,Q294V,260.0,O3,1000.0,IND
chain,2.5,2.5,2.0,1,4,Y20I,60.0,O2,0.0,DNA
chain_idx,500.5,500.5,942.0,1,951,Y20I,60.0,O2,0.0,DNA
warmup,0.0,0.0,0.0,0,0,Y20I,60.0,O2,0.0,DNA
divergent__,0.0,0.0,0.0,0,0,Y20I,60.0,O2,0.0,DNA
energy__,-48.11282811700271,-48.456043431718754,-50.365063867059916,-51.53132675275155,-43.84891501800557,Y20I,60.0,O2,0.0,DNA
treedepth__,2.6735,3.0,2.0,2,3,Y20I,60.0,O2,0.0,DNA
